AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000013,NHS Lincolnshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.98,4,Deprivation quintile - Age Standardised,0,,To June 2024,7.24,7.11,Numerators and Denominators are not provided for Age Standardisation.
E54000013,NHS Lincolnshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.34,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,6.6,6.47,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,1002130,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.19,Persons,Sex,0,62555,To June 2024,6.29,6.24,
E54000026,NHS Mid and South Essex Integrated Care Board,Female,511045,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.66,Female,Sex,0,24130,To June 2024,4.78,4.72,
E54000026,NHS Mid and South Essex Integrated Care Board,Male,491090,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.75,Male,Sex,0,38425,To June 2024,7.9,7.82,
E54000026,NHS Mid and South Essex Integrated Care Board,Male,171880,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.19,18-39,Age group,0,355,To June 2024,0.23,0.21,
E54000026,NHS Mid and South Essex Integrated Care Board,Female,172705,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.16,18-39,Age group,0,315,To June 2024,0.2,0.18,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,344585,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.18,18-39,Age group,0,675,To June 2024,0.21,0.2,
E54000026,NHS Mid and South Essex Integrated Care Board,Male,170005,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.37,40-59,Age group,0,5875,To June 2024,3.54,3.46,
E54000026,NHS Mid and South Essex Integrated Care Board,Female,167820,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.56,40-59,Age group,0,2720,To June 2024,1.68,1.62,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,337825,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.49,40-59,Age group,0,8600,To June 2024,2.6,2.55,
E54000026,NHS Mid and South Essex Integrated Care Board,Male,121390,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),17.7,60-79,Age group,0,21750,To June 2024,18.13,17.92,
E54000026,NHS Mid and South Essex Integrated Care Board,Female,130460,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.35,60-79,Age group,0,11090,To June 2024,8.65,8.5,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,251850,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),12.91,60-79,Age group,0,32840,To June 2024,13.17,13.04,
E54000026,NHS Mid and South Essex Integrated Care Board,Male,27815,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),36.98,80+,Age group,0,10445,To June 2024,38.11,37.55,
E54000026,NHS Mid and South Essex Integrated Care Board,Female,40060,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),24.54,80+,Age group,0,10000,To June 2024,25.39,24.96,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,67870,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),29.77,80+,Age group,0,20440,To June 2024,30.46,30.12,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,101535,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.35,1 - most deprived,Deprivation quintile,0,6605,To June 2024,6.66,6.5,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,180355,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.02,2,Deprivation quintile,0,11050,To June 2024,6.24,6.13,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,196390,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.84,3,Deprivation quintile,0,13660,To June 2024,7.07,6.96,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,232180,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.58,4,Deprivation quintile,0,15515,To June 2024,6.78,6.68,
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,255015,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.23,5 - least deprived,Deprivation quintile,0,16115,To June 2024,6.41,6.32,
E54000026,NHS Mid and South Essex Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.2,Female,Sex - Age Standardised,0,,To June 2024,4.3,4.25,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.08,Male,Sex - Age Standardised,0,,To June 2024,8.24,8.16,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.03,Persons,Sex - Age Standardised,0,,To June 2024,6.13,6.08,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.87,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,8.26,8.06,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.73,2,Deprivation quintile - Age Standardised,0,,To June 2024,6.98,6.85,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.07,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.27,6.17,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.66,4,Deprivation quintile - Age Standardised,0,,To June 2024,5.85,5.75,Numerators and Denominators are not provided for Age Standardisation.
E54000026,NHS Mid and South Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.13,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.3,5.21,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,875085,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.89,Persons,Sex,0,69550,To June 2024,8,7.95,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Female,443455,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6,Female,Sex,0,26905,To June 2024,6.14,6.07,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Male,431630,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.79,Male,Sex,0,42645,To June 2024,9.97,9.88,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Male,140380,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.2,18-39,Age group,0,310,To June 2024,0.25,0.22,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Female,135445,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.16,18-39,Age group,0,240,To June 2024,0.2,0.18,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,275830,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.18,18-39,Age group,0,550,To June 2024,0.22,0.2,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Male,134025,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.77,40-59,Age group,0,5195,To June 2024,3.98,3.88,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Female,131675,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.88,40-59,Age group,0,2575,To June 2024,2.03,1.96,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,265700,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.86,40-59,Age group,0,7775,To June 2024,2.99,2.93,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Male,125050,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),19.21,60-79,Age group,0,24295,To June 2024,19.65,19.43,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Female,133740,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.03,60-79,Age group,0,12280,To June 2024,9.34,9.18,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,258790,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),14,60-79,Age group,0,36575,To June 2024,14.27,14.13,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Male,32175,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),39.39,80+,Age group,0,12845,To June 2024,40.46,39.92,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Female,42590,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),27.3,80+,Age group,0,11805,To June 2024,28.15,27.72,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,74765,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),32.64,80+,Age group,0,24650,To June 2024,33.31,32.97,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,140895,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.8,1 - most deprived,Deprivation quintile,0,9770,To June 2024,7.07,6.93,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,190810,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.71,2,Deprivation quintile,0,16855,To June 2024,8.96,8.83,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,258460,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.16,3,Deprivation quintile,0,23960,To June 2024,9.38,9.27,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,151155,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.77,4,Deprivation quintile,0,11950,To June 2024,8.04,7.91,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,92215,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.82,5 - least deprived,Deprivation quintile,0,7370,To June 2024,8.17,7.99,
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.59,Female,Sex - Age Standardised,0,,To June 2024,4.7,4.65,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.59,Male,Sex - Age Standardised,0,,To June 2024,8.76,8.68,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.51,Persons,Sex - Age Standardised,0,,To June 2024,6.61,6.56,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.09,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,8.42,8.25,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.71,2,Deprivation quintile - Age Standardised,0,,To June 2024,6.92,6.81,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.24,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.4,6.32,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.77,4,Deprivation quintile - Age Standardised,0,,To June 2024,5.98,5.88,Numerators and Denominators are not provided for Age Standardisation.
E54000022,Nhs Norfolk And Waveney Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.48,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.74,5.61,Numerators and Denominators are not provided for Age Standardisation.
E54000028,NHS North Central London Integrated Care Board,Persons,1457130,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.68,Persons,Sex,0,53995,To June 2024,3.74,3.71,
E54000028,NHS North Central London Integrated Care Board,Female,732920,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.72,Female,Sex,0,20185,To June 2024,2.79,2.75,
E54000028,NHS North Central London Integrated Care Board,Male,724215,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.62,Male,Sex,0,33810,To June 2024,4.72,4.67,
E54000028,NHS North Central London Integrated Care Board,Male,338530,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.15,18-39,Age group,0,535,To June 2024,0.17,0.16,
E54000028,NHS North Central London Integrated Care Board,Female,352715,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.09,18-39,Age group,0,365,To June 2024,0.11,0.1,
E54000028,NHS North Central London Integrated Care Board,Persons,691245,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.12,18-39,Age group,0,900,To June 2024,0.14,0.13,
E54000028,NHS North Central London Integrated Care Board,Male,251320,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.61,40-59,Age group,0,6715,To June 2024,2.73,2.67,
E54000028,NHS North Central London Integrated Care Board,Female,226240,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.18,40-59,Age group,0,2775,To June 2024,1.27,1.23,
E54000028,NHS North Central London Integrated Care Board,Persons,477560,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.95,40-59,Age group,0,9490,To June 2024,2.03,1.99,
